"Clase","Marca","Tipo","Subtipo","Cilindrada","Tracción","Transmisión","Combustible","Año Modelo","País Origen","Otras Características","Precio FOB USD"
"MINIBUS","TOYOTA","HIACE","XD","2000","4X2","AT","GASOLINA","2024","JAPÓN","TRANSPORTE PARA MINUSVALIDOS","26761"
"MINIBUS","TOYOTA","HIACE","XD","2000","4X2","CVT","GASOLINA","2023","JAPÓN","TRANSPORTE PARA MINUSVALIDOS","26545"
"MOTOCICLETA - CHOPERA","BENELLI","IMPERIALE 400","NO APLICA","380","2X1","MT","GASOLINA","2024","ITALIA","NO ESPECIFICA","6390"
"MOTOCICLETA - CHOPERA","BMW","K 1600 GT","NO APLICA","1650","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","24093"
"MOTOCICLETA - CHOPERA","BMW","K 1600 GT","NO APLICA","1650","2X1","MT","GASOLINA","2026","ALEMANIA","NO ESPECIFICA","25155"
"MOTOCICLETA - CHOPERA","BMW","K 1600 GTL","NO APLICA","1650","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","27119"
"MOTOCICLETA - CHOPERA","BMW","K 1600 GTL","NO APLICA","1650","2X1","MT","GASOLINA","2026","ALEMANIA","NO ESPECIFICA","28139"
"MOTOCICLETA - CHOPERA","BMW","R 18","NO APLICA","1800","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","14979"
"MOTOCICLETA - CHOPERA","BMW","R 18 ROCTANE","NO APLICA","1800","2X1","AT","GASOLINA","2024","ALEMANIA","NO ESPECIFICA","19975"
"MOTOCICLETA - CHOPERA","BMW","R 18 ROCTANE","NO APLICA","1800","2X1","AT","GASOLINA","2024","ALEMANIA","BLACK STORM METALLIC","19590"
"MOTOCICLETA - CHOPERA","BMW","R 18 ROCTANE","NO APLICA","1800","2X1","AT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","18574"
"MOTOCICLETA - CHOPERA","BMW","R 12 NINET","NO APLICA","1170","2X1","MT","GASOLINA","2024","ALEMANIA","BLACK STORM METALLIC","16295"
"MOTOCICLETA - CHOPERA","BMW","R 12 NINET","NO APLICA","1170","2X1","MT","GASOLINA","2024","ALEMANIA","SAN REMO GREEN METALLIC","16620"
"MOTOCICLETA - CHOPERA","BMW","R 12 NINET","NO APLICA","1170","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","16166"
"MOTOCICLETA - CHOPERA","BMW","R 12 NINET","NO APLICA","1170","2X1","MT","GASOLINA","2026","ALEMANIA","NO ESPECIFICA","16964"
"MOTOCICLETA - CHOPERA","BMW","R 12","NO APLICA","1170","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","12353"
"MOTOCICLETA - CHOPERA","BMW","R 12","NO APLICA","1170","2X1","MT","GASOLINA","2026","ALEMANIA","NO ESPECIFICA","12935"
"MOTOCICLETA - CHOPERA","BMW","R 18 TRANSCONTINENTAL","NO APLICA","1800","2X1","AT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","23707"
"MOTOCICLETA - CHOPERA","BMW","R 18 B","NO APLICA","1800","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","19969"
"MOTOCICLETA - CHOPERA","BMW","R 18 CLASSIC","NO APLICA","1800","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","17896"
"MOTOCICLETA - CHOPERA","BMW","R 12 S","NO APLICA","1170","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","21729"
"MOTOCICLETA - CHOPERA","BMW","R 12 S","NO APLICA","1170","2X1","MT","GASOLINA","2026","ALEMANIA","NO ESPECIFICA","21693"
"MOTOCICLETA - CHOPERA","BMW","K 1600 B","NO APLICA","1650","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","22798"
"MOTOCICLETA - CHOPERA","BMW","K 1600 B","NO APLICA","1650","2X1","MT","GASOLINA","2026","ALEMANIA","NO ESPECIFICA","23831"
"MOTOCICLETA - CHOPERA","BMW","K 1600 B GRAND AMERICA","NO APLICA","1650","2X1","MT","GASOLINA","2025","ALEMANIA","NO ESPECIFICA","28018"
"MOTOCICLETA - CHOPERA","BMW","K 1600 B GRAND AMERICA","NO APLICA","1650","2X1","MT","GASOLINA","2026","ALEMANIA","NO ESPECIFICA","28729"
"MOTOCICLETA - CHOPERA","BMW","R 12 G/S","NO APLICA","1170","2X1","MT","GASOLINA","2026","ALEMANIA","NO ESPECIFICA","15993"
"MOTOCICLETA - CHOPERA","CFMOTO","450CL-C","NO APLICA","450","2X1","MT","GASOLINA","2025","CHINA","NO ESPECIFICA","5634"
"MOTOCICLETA - CHOPERA","CFMOTO","450CL-C","NO APLICA","450","2X1","MT","GASOLINA","2026","CHINA","NO ESPECIFICA","5711"
"MOTOCICLETA - CHOPERA","CSC MOTORCYCLES","SG250","NO APLICA","230","2X1","MT","GASOLINA","2025","CHINA","CAFE RACER","2430"
"MOTOCICLETA - CHOPERA","CSC MOTORCYCLES","SG250X","NO APLICA","230","2X1","MT","GASOLINA","2025","CHINA","CAFE RACER, EFI","3123"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER FULL THROTTLE","NO APLICA","800","2X1","MT","GASOLINA","2024","ITALIA","NO ESPECIFICA","12195"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER FULL THROTTLE","NO APLICA","800","2X1","MT","GASOLINA","2025","ITALIA","NO ESPECIFICA","12036"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER FULL THROTTLE","NO APLICA","800","2X1","MT","GASOLINA","2026","ITALIA","NO ESPECIFICA","12678"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER ICON","NO APLICA","800","2X1","MT","GASOLINA","2024","ITALIA","COLOR","11360"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER ICON","NO APLICA","800","2X1","MT","GASOLINA","2024","ITALIA","62 YELLOW","10995"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER ICON","NO APLICA","800","2X1","MT","GASOLINA","2025","ITALIA","NO ESPECIFICA","10681"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER ICON","NO APLICA","800","2X1","MT","GASOLINA","2026","ITALIA","NO ESPECIFICA","11317"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER 1100 SPORT PRO","NO APLICA","1100","2X1","MT","GASOLINA","2024","ITALIA","NO ESPECIFICA","17195"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER 1100 SPORT PRO","NO APLICA","1100","2X1","MT","GASOLINA","2025","ITALIA","NO ESPECIFICA","16851"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER NIGHTSHIFT","NO APLICA","800","2X1","MT","GASOLINA","2024","ITALIA","NO ESPECIFICA","12195"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER NIGHTSHIFT","NO APLICA","800","2X1","MT","GASOLINA","2025","ITALIA","NO ESPECIFICA","12088"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER NIGHTSHIFT","NO APLICA","800","2X1","MT","GASOLINA","2026","ITALIA","NO ESPECIFICA","12707"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER 1100 TRIBUTE PRO","NO APLICA","1100","2X1","MT","GASOLINA","2024","ITALIA","NO ESPECIFICA","14895"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER ICON DARK","NO APLICA","800","2X1","MT","GASOLINA","2025","ITALIA","NO ESPECIFICA","9844"
"MOTOCICLETA - CHOPERA","DUCATI","SCRAMBLER ICON DARK","NO APLICA","800","2X1","MT","GASOLINA","2026","ITALIA","NO ESPECIFICA","9787"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","CVO STREET GLIDE","NO APLICA","1980","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","44399"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","CVO STREET GLIDE","NO APLICA","1980","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","49159"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","NIGHTSTER","NO APLICA","980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","11999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","NIGHTSTER","NO APLICA","980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","12299"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","NIGHTSTER","NO APLICA","980","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","10158"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","NIGHTSTER","NO APLICA","980","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","9769"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET BOB 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BAJA ORANGE","17524"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET BOB 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","16999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET BOB 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BLUE BURST","17649"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET BOB 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","17349"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER S","NO APLICA","1920","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","19999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER S","NO APLICA","1920","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK","20524"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER S","NO APLICA","1920","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","SHARKSKIN BLUE","20649"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER S","NO APLICA","1920","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","20349"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER S","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","19751"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER S","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","19677"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER ST","NO APLICA","1920","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","23399"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER ST","NO APLICA","1920","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK","24149"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER ST","NO APLICA","1920","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","23949"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER ST","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","23478"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","LOW RIDER ST","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","23581"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","SOFTAIL STANDARD","NO APLICA","1750","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","14999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","SOFTAIL STANDARD","NO APLICA","1750","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","15349"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","PAN AMERICA 1250 SPECIAL","NO APLICA","1250","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","ALPINE GREEN","20549"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","PAN AMERICA 1250 SPECIAL","NO APLICA","1250","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","19999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","PAN AMERICA 1250 SPECIAL","NO APLICA","1250","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK/BIRCH WHITE","20649"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","PAN AMERICA 1250 SPECIAL","NO APLICA","1250","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","20299"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","FAT BOY 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","21999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","FAT BOY 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK","22524"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","FAT BOY 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","SHARKSKIN BLUE","22649"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","FAT BOY 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","22349"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","HERITAGE CLASSIC","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","22153"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","HERITAGE CLASSIC","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","19501"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD KING SPECIAL","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","24999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD KING SPECIAL","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK","25649"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD KING SPECIAL","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","25499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD KING SPECIAL","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","WHITE ONYX PEARL","25699"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD KING SPECIAL","NO APLICA","1870","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","24843"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE","NO APLICA","1750","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","25999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE","NO APLICA","1750","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COLOR","26849"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE","NO APLICA","1750","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","26599"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","27099"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","27425"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE","NO APLICA","1750","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","25999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE","NO APLICA","1750","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COLOR","27449"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE","NO APLICA","1750","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","26599"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","26705"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","24564"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE LIMITED","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","32499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE LIMITED","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COLOR","33499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE LIMITED","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK/VIVID BLACK","34299"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE LIMITED","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","33249"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE LIMITED","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","32319"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ULTRA LIMITED","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","32499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ULTRA LIMITED","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COLOR","33499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ULTRA LIMITED","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK/VIVID BLACK","34299"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ULTRA LIMITED","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","33249"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","CVO ROAD GLIDE","NO APLICA","1980","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","44633"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","BREAKOUT 117","NO APLICA","1900","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","22499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","BREAKOUT 117","NO APLICA","1900","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COLOR","23149"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","BREAKOUT 117","NO APLICA","1900","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","22849"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE CVO","NO APLICA","1980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COPPERHEAD","44499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE CVO","NO APLICA","1980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","LEGENDARY ORANGE","50499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE CVO ST","NO APLICA","1980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COLOR","42999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","SPORTSTER S","NO APLICA","1250","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","16999"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","SPORTSTER S","NO APLICA","1250","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK","17449"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","SPORTSTER S","NO APLICA","1250","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","SHARKSKIN BLUE","17549"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","SPORTSTER S","NO APLICA","1250","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","17299"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","SPORTSTER S","NO APLICA","1250","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","15447"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","SPORTSTER S","NO APLICA","1250","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","15693"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","HERITAGE CLASSIC 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","ALPINE GREEN","23149"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","HERITAGE CLASSIC 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","22499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","HERITAGE CLASSIC 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK/VIVID BLACK","23349"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","HERITAGE CLASSIC 114","NO APLICA","1870","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","22849"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","NIGHTSTER SPECIAL","NO APLICA","980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COLOR","13949"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","NIGHTSTER SPECIAL","NO APLICA","980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","13499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","NIGHTSTER SPECIAL","NO APLICA","980","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","12102"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","NIGHTSTER SPECIAL","NO APLICA","980","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","12285"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE CVO","NO APLICA","1980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","COPPERHEAD","44499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE CVO","NO APLICA","1980","2X1","MT","GASOLINA","2024","ESTADOS UNIDOS","LEGENDARY ORANGE","50499"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","FAT BOY","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","21786"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","FAT BOY","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","22079"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","BREAKOUT","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","22368"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","BREAKOUT","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","22463"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","CVO ROAD GLIDE ST","NO APLICA","1980","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","43239"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","CVO ROAD GLIDE ST","NO APLICA","1980","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","43924"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","FAT BOY GRAY GHOST","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","24765"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","POLICE ELECTRA GLIDE","NO APLICA","1870","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","23400"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","POLICE ROAD GLIDE","NO APLICA","1870","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","27300"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","POLICE ROAD KING","NO APLICA","1870","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","25106"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE ULTRA","NO APLICA","1920","2X1","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","29743"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","CVO STREET GLIDE LIMITED","NO APLICA","1980","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","51188"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","CVO STREET GLIDE ST","NO APLICA","1980","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","44050"
"MOTOCICLETA - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE LIMITED","NO APLICA","1920","2X1","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","32455"
"MOTOCICLETA - CHOPERA","HONDA","FURY","NO APLICA","1310","2X1","MT","GASOLINA","2024","JAPÓN","NO ESPECIFICA","11499"
"MOTOCICLETA - CHOPERA","HONDA","FURY","NO APLICA","1310","2X1","MT","GASOLINA","2025","JAPÓN","NO ESPECIFICA","11093"
"MOTOCICLETA - CHOPERA","HONDA","GOLD WING","NO APLICA","1830","2X1","AT","GASOLINA","2024","JAPÓN","DCT","25700"
"MOTOCICLETA - CHOPERA","HONDA","GOLD WING","NO APLICA","1830","2X1","MT","GASOLINA","2024","JAPÓN","NO ESPECIFICA","24700"
"MOTOCICLETA - CHOPERA","HONDA","GOLD WING","NO APLICA","1830","2X1","MT","GASOLINA","2026","JAPÓN","NO ESPECIFICA","24901"
"MOTOCICLETA - CHOPERA","HONDA","GOLD WING","NO APLICA","1830","2X1","DCT","GASOLINA","2026","JAPÓN","NO ESPECIFICA","26079"
"MOTOCICLETA - CHOPERA","HONDA","REBEL 250","NO APLICA","250","2X1","MT","GASOLINA","2024","JAPÓN","NO ESPECIFICA","3882"
"MOTOCICLETA - CHOPERA","HONDA","REBEL 250","NO APLICA","250","2X1","MT","GASOLINA","2025","JAPÓN","NO ESPECIFICA","3789"
"MOTOCICLETA - CHOPERA","HONDA","CL500","NO APLICA","470","2X1","MT","GASOLINA","2024","JAPÓN","NO ESPECIFICA","5490"
"MOTOCICLETA - CHOPERA","HONDA","CL500","NO APLICA","470","2X1","MT","GASOLINA","2025","JAPÓN","NO ESPECIFICA","5359"
"MOTOCICLETA - CHOPERA","HONDA","SHADOW AERO","NO APLICA","750","2X1","MT","GASOLINA","2024","JAPÓN","ABS","8249"
"MOTOCICLETA - CHOPERA","HONDA","SHADOW AERO","NO APLICA","750","2X1","MT","GASOLINA","2024","JAPÓN","NO ESPECIFICA","7949"
